date,province,max,min,rain,humidi,averageTemp
2015-11-14,Ho Chi Minh City,34.0,26.0,2.0,74.0,30.0
2015-11-15,Ho Chi Minh City,34.0,25.0,0.0,72.0,29.5
2015-11-16,Ho Chi Minh City,34.0,25.0,0.3,71.0,29.5
2015-11-17,Ho Chi Minh City,34.0,25.0,0.6,72.0,29.5
2015-11-18,Ho Chi Minh City,34.0,25.0,2.8,73.0,29.5
2015-11-19,Ho Chi Minh City,34.0,25.0,0.4,68.0,29.5
2015-11-20,Ho Chi Minh City,34.0,26.0,0.0,65.0,30.0
2015-11-21,Ho Chi Minh City,34.0,25.0,0.8,66.0,29.5
2015-11-22,Ho Chi Minh City,33.0,25.0,4.6,71.0,29.0
2015-11-23,Ho Chi Minh City,33.0,25.0,1.9,69.0,29.0
2015-11-24,Ho Chi Minh City,34.0,26.0,0.6,68.0,30.0
2015-11-25,Ho Chi Minh City,33.0,26.0,3.3,72.0,29.5
2015-11-26,Ho Chi Minh City,33.0,25.0,3.7,70.0,29.0
2015-11-27,Ho Chi Minh City,33.0,24.0,2.5,67.0,28.5
2015-11-28,Ho Chi Minh City,34.0,25.0,2.6,68.0,29.5
2015-11-29,Ho Chi Minh City,34.0,26.0,2.2,68.0,30.0
2015-11-30,Ho Chi Minh City,34.0,26.0,1.9,69.0,30.0
2015-12-01,Ho Chi Minh City,34.0,26.0,0.1,69.0,30.0
2015-12-02,Ho Chi Minh City,33.0,26.0,1.4,71.0,29.5
2015-12-03,Ho Chi Minh City,34.0,26.0,0.0,67.0,30.0
2015-12-04,Ho Chi Minh City,33.0,27.0,0.0,59.0,30.0
2015-12-05,Ho Chi Minh City,33.0,25.0,1.0,65.0,29.0
2015-12-06,Ho Chi Minh City,34.0,26.0,0.1,66.0,30.0
2015-12-07,Ho Chi Minh City,34.0,25.0,6.7,68.0,29.5
2015-12-08,Ho Chi Minh City,34.0,25.0,0.6,69.0,29.5
2015-12-09,Ho Chi Minh City,34.0,26.0,13.6,73.0,30.0
2015-12-10,Ho Chi Minh City,33.0,26.0,3.4,75.0,29.5
2015-12-11,Ho Chi Minh City,33.0,26.0,4.9,76.0,29.5
2015-12-12,Ho Chi Minh City,33.0,26.0,3.1,73.0,29.5
2015-12-13,Ho Chi Minh City,33.0,25.0,0.1,70.0,29.0
2015-12-14,Ho Chi Minh City,35.0,25.0,0.0,68.0,30.0
2015-12-15,Ho Chi Minh City,34.0,25.0,0.0,67.0,29.5
2015-12-16,Ho Chi Minh City,32.0,25.0,0.0,67.0,28.5
2015-12-17,Ho Chi Minh City,32.0,24.0,0.0,60.0,28.0
2015-12-18,Ho Chi Minh City,22.0,22.0,0.0,73.0,22.0
2015-12-19,Ho Chi Minh City,30.0,22.0,0.4,74.0,26.0
2015-12-20,Ho Chi Minh City,30.0,22.0,0.8,73.0,26.0
2015-12-21,Ho Chi Minh City,28.0,23.0,5.7,81.0,25.5
2015-12-22,Ho Chi Minh City,32.0,25.0,2.1,74.0,28.5
2015-12-23,Ho Chi Minh City,33.0,25.0,0.0,69.0,29.0
2015-12-24,Ho Chi Minh City,35.0,25.0,0.0,68.0,30.0
2015-12-25,Ho Chi Minh City,33.0,25.0,0.0,69.0,29.0
2015-12-26,Ho Chi Minh City,34.0,25.0,0.0,64.0,29.5
2015-12-27,Ho Chi Minh City,35.0,26.0,0.0,58.0,30.5
2015-12-28,Ho Chi Minh City,35.0,25.0,0.0,61.0,30.0
2015-12-29,Ho Chi Minh City,30.0,22.0,0.2,72.0,26.0
2015-12-30,Ho Chi Minh City,35.0,25.0,0.0,57.0,30.0
2015-12-31,Ho Chi Minh City,33.0,24.0,0.0,57.0,28.5
2016-01-01,Ho Chi Minh City,34.0,23.0,0.0,57.0,28.5
2016-01-02,Ho Chi Minh City,34.0,24.0,0.4,62.0,29.0
2016-01-03,Ho Chi Minh City,33.0,25.0,3.4,70.0,29.0
2016-01-04,Ho Chi Minh City,30.0,24.0,0.6,74.0,27.0
2016-01-05,Ho Chi Minh City,33.0,25.0,0.4,66.0,29.0
2016-01-06,Ho Chi Minh City,34.0,25.0,0.1,67.0,29.5
2016-01-07,Ho Chi Minh City,34.0,25.0,0.0,65.0,29.5
2016-01-08,Ho Chi Minh City,33.0,25.0,0.0,65.0,29.0
2016-01-09,Ho Chi Minh City,34.0,25.0,0.0,63.0,29.5
2016-01-10,Ho Chi Minh City,34.0,25.0,0.0,65.0,29.5
2016-01-11,Ho Chi Minh City,33.0,25.0,0.0,68.0,29.0
2016-01-12,Ho Chi Minh City,34.0,25.0,0.0,68.0,29.5
2016-01-13,Ho Chi Minh City,34.0,25.0,0.0,61.0,29.5
2016-01-14,Ho Chi Minh City,35.0,25.0,0.0,59.0,30.0
2016-01-15,Ho Chi Minh City,34.0,26.0,0.0,65.0,30.0
2016-01-16,Ho Chi Minh City,34.0,25.0,1.6,69.0,29.5
2016-01-17,Ho Chi Minh City,34.0,25.0,0.0,70.0,29.5
2016-01-18,Ho Chi Minh City,35.0,25.0,0.0,70.0,30.0
2016-01-19,Ho Chi Minh City,34.0,26.0,0.7,68.0,30.0
2016-01-20,Ho Chi Minh City,35.0,26.0,0.0,63.0,30.5
2016-01-21,Ho Chi Minh City,35.0,25.0,0.0,61.0,30.0
2016-01-22,Ho Chi Minh City,35.0,25.0,0.0,66.0,30.0
2016-01-23,Ho Chi Minh City,35.0,26.0,0.0,65.0,30.5
2016-01-24,Ho Chi Minh City,33.0,26.0,0.2,59.0,29.5
2016-01-25,Ho Chi Minh City,33.0,23.0,0.0,49.0,28.0
2016-01-26,Ho Chi Minh City,32.0,23.0,0.0,54.0,27.5
2016-01-27,Ho Chi Minh City,34.0,25.0,0.0,56.0,29.5
2016-01-28,Ho Chi Minh City,34.0,26.0,0.0,60.0,30.0
2016-01-29,Ho Chi Minh City,35.0,26.0,0.0,65.0,30.5
2016-01-30,Ho Chi Minh City,34.0,25.0,0.0,63.0,29.5
2016-01-31,Ho Chi Minh City,34.0,26.0,0.0,57.0,30.0
2016-02-01,Ho Chi Minh City,35.0,25.0,0.0,60.0,30.0
2016-02-02,Ho Chi Minh City,35.0,26.0,0.0,56.0,30.5
2016-02-03,Ho Chi Minh City,35.0,26.0,0.0,54.0,30.5
2016-02-04,Ho Chi Minh City,35.0,26.0,0.0,53.0,30.5
2016-02-05,Ho Chi Minh City,35.0,26.0,0.0,57.0,30.5
2016-02-06,Ho Chi Minh City,34.0,24.0,0.7,54.0,29.0
2016-02-07,Ho Chi Minh City,34.0,21.0,0.0,50.0,27.5
2016-02-08,Ho Chi Minh City,33.0,20.0,0.0,52.0,26.5
2016-02-09,Ho Chi Minh City,34.0,22.0,0.0,56.0,28.0
2016-02-10,Ho Chi Minh City,36.0,24.0,0.0,60.0,30.0
2016-02-11,Ho Chi Minh City,36.0,24.0,0.0,62.0,30.0
2016-02-12,Ho Chi Minh City,36.0,26.0,0.0,65.0,31.0
2016-02-13,Ho Chi Minh City,35.0,25.0,0.2,64.0,30.0
2016-02-14,Ho Chi Minh City,36.0,25.0,0.0,63.0,30.5
2016-02-15,Ho Chi Minh City,36.0,25.0,0.0,61.0,30.5
2016-02-16,Ho Chi Minh City,35.0,25.0,0.0,53.0,30.0
2016-02-17,Ho Chi Minh City,35.0,25.0,0.0,55.0,30.0
2016-02-18,Ho Chi Minh City,35.0,25.0,0.0,55.0,30.0
2016-02-19,Ho Chi Minh City,36.0,24.0,0.0,54.0,30.0
2016-02-20,Ho Chi Minh City,36.0,24.0,0.0,52.0,30.0
2016-02-21,Ho Chi Minh City,35.0,24.0,0.0,54.0,29.5
2016-02-22,Ho Chi Minh City,36.0,24.0,0.0,61.0,30.0
2016-02-23,Ho Chi Minh City,36.0,24.0,0.0,60.0,30.0
2016-02-24,Ho Chi Minh City,35.0,25.0,0.0,49.0,30.0
2016-02-25,Ho Chi Minh City,35.0,25.0,0.0,49.0,30.0
2016-02-26,Ho Chi Minh City,35.0,25.0,0.1,51.0,30.0
2016-02-27,Ho Chi Minh City,36.0,25.0,0.0,50.0,30.5
2016-02-28,Ho Chi Minh City,35.0,25.0,0.0,53.0,30.0
2016-02-29,Ho Chi Minh City,35.5,24.5,0.0,51.5,30.0
2016-03-01,Ho Chi Minh City,36.0,24.0,0.0,50.0,30.0
2016-03-02,Ho Chi Minh City,35.0,25.0,0.0,54.0,30.0
2016-03-03,Ho Chi Minh City,35.0,25.0,0.0,54.0,30.0
2016-03-04,Ho Chi Minh City,35.0,25.0,0.0,57.0,30.0
2016-03-05,Ho Chi Minh City,37.0,25.0,0.0,59.0,31.0
2016-03-06,Ho Chi Minh City,37.0,25.0,0.0,59.0,31.0
2016-03-07,Ho Chi Minh City,35.0,25.0,0.0,63.0,30.0
2016-03-08,Ho Chi Minh City,39.0,24.0,0.0,65.0,31.5
2016-03-09,Ho Chi Minh City,37.0,25.0,0.0,66.0,31.0
2016-03-10,Ho Chi Minh City,36.0,25.0,0.0,65.0,30.5
2016-03-11,Ho Chi Minh City,35.0,25.0,0.0,64.0,30.0
2016-03-12,Ho Chi Minh City,36.0,26.0,0.0,58.0,31.0
2016-03-13,Ho Chi Minh City,36.0,26.0,0.0,65.0,31.0
2016-03-14,Ho Chi Minh City,36.0,25.0,0.0,66.0,30.5
2016-03-15,Ho Chi Minh City,36.0,26.0,0.0,63.0,31.0
2016-03-16,Ho Chi Minh City,35.0,26.0,0.0,66.0,30.5
2016-03-17,Ho Chi Minh City,34.0,26.0,0.1,66.0,30.0
2016-03-18,Ho Chi Minh City,36.0,25.0,0.0,64.0,30.5
2016-03-19,Ho Chi Minh City,37.0,24.0,0.0,65.0,30.5
2016-03-20,Ho Chi Minh City,36.0,25.0,0.0,65.0,30.5
2016-03-21,Ho Chi Minh City,36.0,25.0,0.0,66.0,30.5
2016-03-22,Ho Chi Minh City,36.0,26.0,0.0,64.0,31.0
2016-03-23,Ho Chi Minh City,36.0,26.0,0.0,64.0,31.0
2016-03-24,Ho Chi Minh City,35.0,26.0,0.0,62.0,30.5
2016-03-25,Ho Chi Minh City,37.0,26.0,0.1,59.0,31.5
2016-03-26,Ho Chi Minh City,36.0,26.0,0.0,56.0,31.0
2016-03-27,Ho Chi Minh City,36.0,26.0,0.0,52.0,31.0
2016-03-28,Ho Chi Minh City,36.0,25.0,0.0,50.0,30.5
2016-03-29,Ho Chi Minh City,36.0,25.0,0.0,54.0,30.5
2016-03-30,Ho Chi Minh City,37.0,25.0,0.0,54.0,31.0
2016-03-31,Ho Chi Minh City,37.0,25.0,0.0,62.0,31.0
2016-04-01,Ho Chi Minh City,37.0,25.0,0.0,60.0,31.0
2016-04-02,Ho Chi Minh City,36.0,26.0,0.0,62.0,31.0
2016-04-03,Ho Chi Minh City,37.0,26.0,0.0,63.0,31.5
2016-04-04,Ho Chi Minh City,36.0,26.0,0.2,63.0,31.0
2016-04-05,Ho Chi Minh City,36.0,26.0,0.0,63.0,31.0
2016-04-06,Ho Chi Minh City,36.0,26.0,0.0,62.0,31.0
2016-04-07,Ho Chi Minh City,37.0,26.0,0.0,62.0,31.5
2016-04-08,Ho Chi Minh City,36.0,26.0,0.0,64.0,31.0
2016-04-09,Ho Chi Minh City,37.0,26.0,0.0,62.0,31.5
2016-04-10,Ho Chi Minh City,38.0,26.0,0.0,57.0,32.0
2016-04-11,Ho Chi Minh City,37.0,28.0,0.0,60.0,32.5
2016-04-12,Ho Chi Minh City,38.0,29.0,0.5,61.0,33.5
2016-04-13,Ho Chi Minh City,34.0,27.0,1.9,63.0,30.5
2016-04-14,Ho Chi Minh City,36.0,25.0,1.2,64.0,30.5
2016-04-15,Ho Chi Minh City,35.0,26.0,1.9,65.0,30.5
2016-04-16,Ho Chi Minh City,35.0,26.0,1.4,66.0,30.5
2016-04-17,Ho Chi Minh City,35.0,26.0,1.5,66.0,30.5
2016-04-18,Ho Chi Minh City,35.0,26.0,3.3,67.0,30.5
2016-04-19,Ho Chi Minh City,34.0,26.0,2.8,68.0,30.0
2016-04-20,Ho Chi Minh City,35.0,26.0,2.5,68.0,30.5
2016-04-21,Ho Chi Minh City,38.0,28.0,0.3,60.0,33.0
2016-04-22,Ho Chi Minh City,37.0,27.0,0.0,59.0,32.0
2016-04-23,Ho Chi Minh City,37.0,28.0,0.0,60.0,32.5
2016-04-24,Ho Chi Minh City,38.0,27.0,0.0,59.0,32.5
2016-04-25,Ho Chi Minh City,37.0,28.0,0.0,60.0,32.5
2016-04-26,Ho Chi Minh City,38.0,29.0,0.3,59.0,33.5
2016-04-27,Ho Chi Minh City,38.0,29.0,3.9,59.0,33.5
2016-04-28,Ho Chi Minh City,36.0,29.0,4.7,62.0,32.5
2016-04-29,Ho Chi Minh City,36.0,29.0,7.5,63.0,32.5
2016-04-30,Ho Chi Minh City,37.0,29.0,5.7,58.0,33.0
2016-05-01,Ho Chi Minh City,36.0,29.0,2.3,58.0,32.5
2016-05-02,Ho Chi Minh City,36.0,29.0,2.6,61.0,32.5
2016-05-03,Ho Chi Minh City,38.0,29.0,0.8,60.0,33.5
2016-05-04,Ho Chi Minh City,38.0,30.0,0.1,59.0,34.0
2016-05-05,Ho Chi Minh City,37.0,29.0,3.7,60.0,33.0
2016-05-06,Ho Chi Minh City,37.0,29.0,4.3,63.0,33.0
2016-05-07,Ho Chi Minh City,38.0,29.0,0.2,59.0,33.5
2016-05-08,Ho Chi Minh City,37.0,29.0,1.8,62.0,33.0
2016-05-09,Ho Chi Minh City,36.0,29.0,1.6,64.0,32.5
2016-05-10,Ho Chi Minh City,36.0,29.0,0.6,61.0,32.5
2016-05-11,Ho Chi Minh City,37.0,29.0,14.5,65.0,33.0
2016-05-12,Ho Chi Minh City,36.0,28.0,5.9,67.0,32.0
2016-05-13,Ho Chi Minh City,36.0,28.0,0.0,63.0,32.0
2016-05-14,Ho Chi Minh City,38.0,28.0,0.0,64.0,33.0
2016-05-15,Ho Chi Minh City,36.0,28.0,17.6,66.0,32.0
2016-05-16,Ho Chi Minh City,36.0,28.0,8.0,65.0,32.0
2016-05-17,Ho Chi Minh City,37.0,29.0,12.4,67.0,33.0
2016-05-18,Ho Chi Minh City,34.0,28.0,11.9,69.0,31.0
2016-05-19,Ho Chi Minh City,33.0,28.0,9.7,73.0,30.5
2016-05-20,Ho Chi Minh City,33.0,26.0,6.0,77.0,29.5
2016-05-21,Ho Chi Minh City,33.0,26.0,4.9,77.0,29.5
2016-05-22,Ho Chi Minh City,33.0,28.0,13.0,74.0,30.5
2016-05-23,Ho Chi Minh City,36.0,28.0,15.1,69.0,32.0
2016-05-24,Ho Chi Minh City,33.0,27.0,15.7,76.0,30.0
2016-05-25,Ho Chi Minh City,30.0,26.0,17.8,82.0,28.0
2016-05-26,Ho Chi Minh City,34.0,27.0,2.2,70.0,30.5
2016-05-27,Ho Chi Minh City,33.0,28.0,4.9,71.0,30.5
2016-05-28,Ho Chi Minh City,28.0,27.0,13.4,84.0,27.5
2016-05-29,Ho Chi Minh City,32.0,27.0,7.1,76.0,29.5
2016-05-30,Ho Chi Minh City,33.0,27.0,0.8,77.0,30.0
2016-05-31,Ho Chi Minh City,33.0,27.0,6.1,75.0,30.0
2016-06-01,Ho Chi Minh City,33.0,26.0,3.8,78.0,29.5
2016-06-02,Ho Chi Minh City,34.0,27.0,0.1,74.0,30.5
2016-06-03,Ho Chi Minh City,35.0,27.0,6.4,73.0,31.0
2016-06-04,Ho Chi Minh City,34.0,27.0,8.8,74.0,30.5
2016-06-05,Ho Chi Minh City,35.0,27.0,8.5,73.0,31.0
2016-06-06,Ho Chi Minh City,35.0,27.0,20.3,74.0,31.0
2016-06-07,Ho Chi Minh City,33.0,27.0,29.6,81.0,30.0
2016-06-08,Ho Chi Minh City,34.0,27.0,23.9,80.0,30.5
2016-06-09,Ho Chi Minh City,34.0,27.0,2.1,74.0,30.5
2016-06-10,Ho Chi Minh City,35.0,26.0,0.9,69.0,30.5
2016-06-11,Ho Chi Minh City,35.0,28.0,26.5,71.0,31.5
2016-06-12,Ho Chi Minh City,34.0,27.0,29.2,78.0,30.5
2016-06-13,Ho Chi Minh City,33.0,26.0,33.2,81.0,29.5
2016-06-14,Ho Chi Minh City,33.0,26.0,14.3,79.0,29.5
2016-06-15,Ho Chi Minh City,34.0,27.0,7.2,72.0,30.5
2016-06-16,Ho Chi Minh City,30.0,26.0,4.6,77.0,28.0
2016-06-17,Ho Chi Minh City,34.0,26.0,4.1,73.0,30.0
2016-06-18,Ho Chi Minh City,34.0,27.0,10.8,75.0,30.5
2016-06-19,Ho Chi Minh City,32.0,26.0,9.9,81.0,29.0
2016-06-20,Ho Chi Minh City,33.0,26.0,20.0,82.0,29.5
2016-06-21,Ho Chi Minh City,32.0,26.0,6.0,81.0,29.0
2016-06-22,Ho Chi Minh City,32.0,26.0,23.8,81.0,29.0
2016-06-23,Ho Chi Minh City,31.0,25.0,22.7,83.0,28.0
2016-06-24,Ho Chi Minh City,32.0,26.0,26.0,82.0,29.0
2016-06-25,Ho Chi Minh City,32.0,26.0,23.8,82.0,29.0
2016-06-26,Ho Chi Minh City,30.0,26.0,44.9,88.0,28.0
2016-06-27,Ho Chi Minh City,27.0,25.0,19.3,89.0,26.0
2016-06-28,Ho Chi Minh City,27.0,24.0,31.1,92.0,25.5
2016-06-29,Ho Chi Minh City,29.0,25.0,17.2,86.0,27.0
2016-06-30,Ho Chi Minh City,31.0,25.0,13.5,82.0,28.0
2016-07-01,Ho Chi Minh City,32.0,26.0,1.7,80.0,29.0
2016-07-02,Ho Chi Minh City,32.0,26.0,3.5,80.0,29.0
2016-07-03,Ho Chi Minh City,33.0,26.0,0.2,74.0,29.5
2016-07-04,Ho Chi Minh City,34.0,26.0,1.4,73.0,30.0
2016-07-05,Ho Chi Minh City,34.0,26.0,3.6,77.0,30.0
2016-07-06,Ho Chi Minh City,31.0,26.0,6.8,81.0,28.5
2016-07-07,Ho Chi Minh City,33.0,25.0,5.6,77.0,29.0
2016-07-08,Ho Chi Minh City,33.0,26.0,16.0,77.0,29.5
2016-07-09,Ho Chi Minh City,32.0,25.0,4.6,74.0,28.5
2016-07-10,Ho Chi Minh City,32.0,26.0,24.7,76.0,29.0
2016-07-11,Ho Chi Minh City,31.0,25.0,38.0,81.0,28.0
2016-07-12,Ho Chi Minh City,32.0,26.0,27.2,82.0,29.0
2016-07-13,Ho Chi Minh City,33.0,25.0,11.0,81.0,29.0
2016-07-14,Ho Chi Minh City,32.0,26.0,11.6,82.0,29.0
2016-07-15,Ho Chi Minh City,33.0,26.0,10.5,80.0,29.5
2016-07-16,Ho Chi Minh City,33.0,26.0,3.9,79.0,29.5
2016-07-17,Ho Chi Minh City,34.0,26.0,10.1,79.0,30.0
2016-07-18,Ho Chi Minh City,30.0,25.0,5.4,84.0,27.5
2016-07-19,Ho Chi Minh City,30.0,24.0,2.3,86.0,27.0
2016-07-20,Ho Chi Minh City,30.0,24.0,3.8,85.0,27.0
2016-07-21,Ho Chi Minh City,30.0,24.0,3.7,86.0,27.0
2016-07-22,Ho Chi Minh City,30.0,24.0,4.0,86.0,27.0
2016-07-23,Ho Chi Minh City,30.0,25.0,4.0,85.0,27.5
2016-07-24,Ho Chi Minh City,30.0,24.0,5.4,84.0,27.0
2016-07-25,Ho Chi Minh City,29.0,24.0,4.2,85.0,26.5
2016-07-26,Ho Chi Minh City,31.0,24.0,3.4,84.0,27.5
2016-07-27,Ho Chi Minh City,30.0,24.0,4.0,85.0,27.0
2016-07-28,Ho Chi Minh City,32.0,26.0,5.5,79.0,29.0
2016-07-29,Ho Chi Minh City,32.0,26.0,24.2,80.0,29.0
2016-07-30,Ho Chi Minh City,33.0,25.0,7.2,77.0,29.0
2016-07-31,Ho Chi Minh City,32.0,26.0,4.1,75.0,29.0
2016-08-01,Ho Chi Minh City,33.0,26.0,15.4,76.0,29.5
2016-08-02,Ho Chi Minh City,32.0,26.0,41.4,82.0,29.0
2016-08-03,Ho Chi Minh City,31.0,25.0,16.7,84.0,28.0
2016-08-04,Ho Chi Minh City,30.0,25.0,15.6,83.0,27.5
2016-08-05,Ho Chi Minh City,32.0,25.0,11.0,80.0,28.5
2016-08-06,Ho Chi Minh City,32.0,25.0,24.1,80.0,28.5
2016-08-07,Ho Chi Minh City,32.0,25.0,8.5,78.0,28.5
2016-08-08,Ho Chi Minh City,33.0,25.0,6.6,74.0,29.0
2016-08-09,Ho Chi Minh City,33.0,25.0,20.2,77.0,29.0
2016-08-10,Ho Chi Minh City,33.0,26.0,17.1,77.0,29.5
2016-08-11,Ho Chi Minh City,32.0,26.0,19.8,80.0,29.0
2016-08-12,Ho Chi Minh City,33.0,26.0,27.1,81.0,29.5
2016-08-13,Ho Chi Minh City,32.0,26.0,14.7,80.0,29.0
2016-08-14,Ho Chi Minh City,32.0,26.0,8.3,79.0,29.0
2016-08-15,Ho Chi Minh City,32.0,26.0,14.4,79.0,29.0
2016-08-16,Ho Chi Minh City,33.0,26.0,7.0,79.0,29.5
2016-08-17,Ho Chi Minh City,32.0,26.0,8.4,78.0,29.0
2016-08-18,Ho Chi Minh City,33.0,26.0,4.2,76.0,29.5
2016-08-19,Ho Chi Minh City,32.0,26.0,4.2,76.0,29.0
2016-08-20,Ho Chi Minh City,32.0,26.0,13.5,78.0,29.0
2016-08-21,Ho Chi Minh City,34.0,26.0,1.9,76.0,30.0
2016-08-22,Ho Chi Minh City,34.0,26.0,7.5,76.0,30.0
2016-08-23,Ho Chi Minh City,33.0,26.0,15.6,80.0,29.5
2016-08-24,Ho Chi Minh City,33.0,26.0,27.6,81.0,29.5
2016-08-25,Ho Chi Minh City,33.0,26.0,5.6,79.0,29.5
2016-08-26,Ho Chi Minh City,33.0,27.0,11.4,78.0,30.0
2016-08-27,Ho Chi Minh City,34.0,27.0,8.7,77.0,30.5
2016-08-28,Ho Chi Minh City,34.0,27.0,9.1,79.0,30.5
2016-08-29,Ho Chi Minh City,32.0,27.0,19.3,82.0,29.5
2016-08-30,Ho Chi Minh City,32.0,26.0,6.2,81.0,29.0
2016-08-31,Ho Chi Minh City,33.0,27.0,8.6,75.0,30.0
2016-09-01,Ho Chi Minh City,34.0,27.0,3.7,73.0,30.5
2016-09-02,Ho Chi Minh City,34.0,27.0,14.3,75.0,30.5
2016-09-03,Ho Chi Minh City,33.0,25.0,7.8,75.0,29.0
2016-09-04,Ho Chi Minh City,34.0,26.0,1.1,75.0,30.0
2016-09-05,Ho Chi Minh City,34.0,26.0,14.5,76.0,30.0
2016-09-06,Ho Chi Minh City,32.0,26.0,23.1,81.0,29.0
2016-09-07,Ho Chi Minh City,32.0,25.0,12.1,82.0,28.5
2016-09-08,Ho Chi Minh City,32.0,26.0,11.2,80.0,29.0
2016-09-09,Ho Chi Minh City,32.0,25.0,5.4,80.0,28.5
2016-09-10,Ho Chi Minh City,32.0,25.0,18.3,82.0,28.5
2016-09-11,Ho Chi Minh City,31.0,26.0,26.1,85.0,28.5
2016-09-12,Ho Chi Minh City,27.0,24.0,53.3,91.0,25.5
2016-09-13,Ho Chi Minh City,30.0,24.0,14.2,84.0,27.0
2016-09-14,Ho Chi Minh City,32.0,25.0,5.1,79.0,28.5
2016-09-15,Ho Chi Minh City,33.0,25.0,3.4,76.0,29.0
2016-09-16,Ho Chi Minh City,32.0,25.0,18.0,79.0,28.5
2016-09-17,Ho Chi Minh City,32.0,25.0,13.0,80.0,28.5
2016-09-18,Ho Chi Minh City,32.0,26.0,11.1,83.0,29.0
2016-09-19,Ho Chi Minh City,32.0,26.0,23.1,83.0,29.0
2016-09-20,Ho Chi Minh City,33.0,26.0,18.7,82.0,29.5
2016-09-21,Ho Chi Minh City,33.0,26.0,45.1,82.0,29.5
2016-09-22,Ho Chi Minh City,32.0,26.0,14.0,81.0,29.0
2016-09-23,Ho Chi Minh City,31.0,25.0,31.3,86.0,28.0
2016-09-24,Ho Chi Minh City,32.0,25.0,3.1,83.0,28.5
2016-09-25,Ho Chi Minh City,32.0,25.0,5.6,82.0,28.5
2016-09-26,Ho Chi Minh City,32.0,26.0,23.1,83.0,29.0
2016-09-27,Ho Chi Minh City,32.0,25.0,28.9,84.0,28.5
2016-09-28,Ho Chi Minh City,31.0,26.0,8.8,84.0,28.5
2016-09-29,Ho Chi Minh City,30.0,25.0,33.2,86.0,27.5
2016-09-30,Ho Chi Minh City,31.0,25.0,35.6,83.0,28.0
2016-10-01,Ho Chi Minh City,31.0,26.0,21.2,84.0,28.5
2016-10-02,Ho Chi Minh City,32.0,26.0,31.8,83.0,29.0
2016-10-03,Ho Chi Minh City,32.0,26.0,18.8,84.0,29.0
2016-10-04,Ho Chi Minh City,32.0,25.0,11.7,84.0,28.5
2016-10-05,Ho Chi Minh City,31.0,26.0,18.5,86.0,28.5
2016-10-06,Ho Chi Minh City,31.0,25.0,23.4,86.0,28.0
2016-10-07,Ho Chi Minh City,30.0,25.0,42.1,88.0,27.5
2016-10-08,Ho Chi Minh City,31.0,25.0,15.3,84.0,28.0
2016-10-09,Ho Chi Minh City,31.0,25.0,24.2,84.0,28.0
2016-10-10,Ho Chi Minh City,31.0,25.0,47.8,87.0,28.0
2016-10-11,Ho Chi Minh City,30.0,25.0,55.8,88.0,27.5
2016-10-12,Ho Chi Minh City,31.0,25.0,38.0,87.0,28.0
2016-10-13,Ho Chi Minh City,31.0,25.0,14.7,86.0,28.0
2016-10-14,Ho Chi Minh City,31.0,26.0,11.1,86.0,28.5
2016-10-15,Ho Chi Minh City,31.0,26.0,24.6,87.0,28.5
2016-10-16,Ho Chi Minh City,31.0,26.0,25.8,89.0,28.5
2016-10-17,Ho Chi Minh City,31.0,26.0,19.1,87.0,28.5
2016-10-18,Ho Chi Minh City,30.0,25.0,16.1,88.0,27.5
2016-10-19,Ho Chi Minh City,31.0,24.0,22.3,87.0,27.5
2016-10-20,Ho Chi Minh City,30.0,25.0,19.8,87.0,27.5
2016-10-21,Ho Chi Minh City,30.0,25.0,16.8,87.0,27.5
2016-10-22,Ho Chi Minh City,31.0,25.0,15.2,86.0,28.0
2016-10-23,Ho Chi Minh City,32.0,25.0,31.3,85.0,28.5
2016-10-24,Ho Chi Minh City,29.0,25.0,14.0,87.0,27.0
2016-10-25,Ho Chi Minh City,30.0,25.0,4.0,85.0,27.5
2016-10-26,Ho Chi Minh City,31.0,24.0,0.5,83.0,27.5
2016-10-27,Ho Chi Minh City,32.0,25.0,4.4,82.0,28.5
2016-10-28,Ho Chi Minh City,33.0,25.0,9.6,81.0,29.0
2016-10-29,Ho Chi Minh City,33.0,26.0,4.2,80.0,29.5
2016-10-30,Ho Chi Minh City,27.0,25.0,1.5,86.0,26.0
2016-10-31,Ho Chi Minh City,32.0,25.0,4.6,82.0,28.5
2016-11-01,Ho Chi Minh City,32.0,25.0,6.5,81.0,28.5
2016-11-02,Ho Chi Minh City,31.0,25.0,1.0,80.0,28.0
2016-11-03,Ho Chi Minh City,32.0,25.0,8.8,81.0,28.5
2016-11-04,Ho Chi Minh City,28.0,25.0,7.2,87.0,26.5
2016-11-05,Ho Chi Minh City,26.0,24.0,21.3,88.0,25.0
2016-11-06,Ho Chi Minh City,29.0,25.0,7.9,91.0,27.0
2016-11-07,Ho Chi Minh City,30.0,25.0,5.0,87.0,27.5
2016-11-08,Ho Chi Minh City,31.0,25.0,1.2,86.0,28.0
2016-11-09,Ho Chi Minh City,32.0,25.0,2.6,83.0,28.5
2016-11-10,Ho Chi Minh City,32.0,25.0,0.1,81.0,28.5
2016-11-11,Ho Chi Minh City,32.0,25.0,2.9,79.0,28.5
2016-11-12,Ho Chi Minh City,32.0,25.0,1.1,78.0,28.5
2016-11-13,Ho Chi Minh City,32.0,25.0,1.1,77.0,28.5
2016-11-14,Ho Chi Minh City,33.0,25.0,0.8,77.0,29.0
